ID,유형,제목(원문),설명(원문),URL,게시일,수정일,진행방식,개방성,모집방식,복잡성수준,양극화수준,방법유형1,방법유형2,방법유형3,상호작용1,상호작용2,상호작용3,목적1,목적2,목적3,제목(한국어-자동),설명(한국어-자동),요약(1문장-자동),워크북_추천사용상황,진행자_한줄팁,태그(필터용)
188,method,Dialogue-to-Change (Study Circles),"A community engagement method which emphasizes small group deliberation to address relevant issues of public concern, study circles involve regularly scheduled facilitated meetings of diverse participants.",https://participedia.net/method/188,2010-12-07,2025-06-29,both,open_to,,high,high,community, deliberative, collaborative,discussion, storytelling,,develop, make, deliver,대화를 통한 변화 (스터디 그룹),"스터디 서클은 소규모 그룹 토론을 통해 공공의 관심사인 관련 문제를 다루는 지역사회 참여 방법으로, 다양한 참가자들이 정기적으로 모여 토론하는 모임입니다.","스터디 서클은 소규모 그룹 토론을 통해 공공의 관심사인 관련 문제를 다루는 지역사회 참여 방법으로, 다양한 참가자들이 정기적으로 모여 토론하는 …",정책/의제 숙의·공론장(민주주의 피트니스),발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보,community | deliberative | collaborative | discussion | storytelling | develop | make | deliver
189,method,Local Democracy Week (Europe),The Local Democracy Week is an annual process of events held in Europe to foster local and national participation. ,https://participedia.net/method/189,2010-12-07,2022-07-15,,,,,,,,,,,,,,,유럽 ​​지방 민주주의 주간,지방 민주주의 주간은 유럽에서 지방 및 국가 차원의 참여를 증진하기 위해 매년 개최되는 행사입니다.,지방 민주주의 주간은 유럽에서 지방 및 국가 차원의 참여를 증진하기 위해 매년 개최되는 행사입니다.,프로젝트 설계/커뮤니티 실험(혼합형),목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속),
190,method,Court Jury Procedure,A law court or 'petit' jury (hereafter 'jury') is a randomly selected group of citizens of a country sworn in to participate in deliberation for the rendering of a verdict on behalf of the government. ,https://participedia.net/method/190,2010-12-07,2020-08-05,facetoface,limited,,moderate,,deliberative,,,listenwatch, discussion,,,,,법원 배심원 절차,"법원 또는 '소배심원단'(이하 '배심원단')은 정부를 대신하여 판결을 내리기 위한 심의에 참여하도록 선서한, 무작위로 선정된 한 국가의 시민들로 구성된 집단입니다.","법원 또는 '소배심원단'(이하 '배심원단')은 정부를 대신하여 판결을 내리기 위한 심의에 참여하도록 선서한, 무작위로 선정된 한 국가의 시민들로…",정책/의제 숙의·공론장(민주주의 피트니스),발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보,deliberative | listenwatch | discussion
191,method,Direct Democracy,"Direct democracy broadly refers to the unmediated engagement of citizens in government or in governing themselves. Direct democratic instruments in modern democracies include referendums, plebiscites, and citizens' initiatives.",https://participedia.net/method/191,2010-12-08,2022-05-05,both,open,,moderate,moderate,direct,,,express, discussion,,make,,,직접 민주주의,"직접 민주주의는 시민들이 정부에 직접 참여하거나 스스로를 다스리는 것을 포괄적으로 지칭합니다. 현대 민주주의 국가에서 직접 민주주의의 수단으로는 국민투표, 주민투표, 시민발의 등이 있습니다.",직접 민주주의는 시민들이 정부에 직접 참여하거나 스스로를 다스리는 것을 포괄적으로 지칭합니다. 현대 민주주의 국가에서 직접 민주주의의 수단으로는…,프로젝트 설계/커뮤니티 실험(혼합형),발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보,direct | express | discussion | make
194,method,Demarchy,"Demarchy, or lottocracy, involves randomly-selected decision-makers who are chosen from an inclusive group of citizens to form a government, and make policy decisions.",https://participedia.net/method/194,2011-05-22,2019-05-01,,,,,,,,,,,,,,,데마르치,민주주의 또는 추첨정치는 포괄적인 시민 집단에서 무작위로 선출된 의사결정자들이 정부를 구성하고 정책 결정을 내리는 방식입니다.,민주주의 또는 추첨정치는 포괄적인 시민 집단에서 무작위로 선출된 의사결정자들이 정부를 구성하고 정책 결정을 내리는 방식입니다.,프로젝트 설계/커뮤니티 실험(혼합형),목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속),
196,method,Liquid Democracy,"""Liquid Democracy combines the advantages of Direct Democracy and Representative Democracy and creates a truly democratic voting system that empowers voters to either vote on issues directly, or to delegate ones voting power to a trusted party"" [1]",https://participedia.net/method/196,2010-09-28,2020-01-16,both,open,not,very_high,high,direct,,,express,,,make, develop,,유동적 민주주의,"""유동적 민주주의는 직접 민주주의와 대의 민주주의의 장점을 결합하여 유권자가 문제에 대해 직접 투표하거나 투표권을 신뢰할 수 있는 정당에 위임할 수 있도록 하는 진정한 민주적 투표 시스템을 만듭니다."" [1]","""유동적 민주주의는 직접 민주주의와 대의 민주주의의 장점을 결합하여 유권자가 문제에 대해 직접 투표하거나 투표권을 신뢰할 수 있는 정당에 위임할…",프로젝트 설계/커뮤니티 실험(혼합형),목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속),direct | express | make | develop
197,method,Organizational Learning,"Organizational learning is a method whereby organizations obtain and transfer knowledge, often via experiential learning.",https://participedia.net/method/197,2011-07-31,2019-05-07,,,,,not_polarized,,,,,,,,,,조직 학습,조직 학습은 조직이 경험 학습 등을 통해 지식을 습득하고 전파하는 방법입니다.,조직 학습은 조직이 경험 학습 등을 통해 지식을 습득하고 전파하는 방법입니다.,프로젝트 설계/커뮤니티 실험(혼합형),목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속),
387,method,Petition,"Broadly speaking, a petition is an appeal for the redress of grievances sent to an authority, often a government. The right to petition the government is a constitutional right in most modern democracies. ",https://participedia.net/method/387,2011-11-30,2020-02-11,both,open,not,low,not,,,,express,,,make, make_influence,,청원,"넓게 말해, 청원이란 당국, 주로 정부에 불만을 제기하고 시정을 요청하는 것입니다. 정부에 청원할 권리는 대부분의 현대 민주주의 국가에서 헌법으로 보장된 권리입니다.","넓게 말해, 청원이란 당국, 주로 정부에 불만을 제기하고 시정을 요청하는 것입니다. 정부에 청원할 권리는 대부분의 현대 민주주의 국가에서 헌법으…",프로젝트 설계/커뮤니티 실험(혼합형),목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속),express | make | make_influence
428,method,Magic Roundtables,Magic Roundtables are a deliberative technique used to encourage equal participation on one or more issues. ,https://participedia.net/method/428,2011-12-20,2020-01-13,facetoface,limited,,,polarized,deliberative,,,discussion, listenwatch,,,,,마법의 원탁,매직 라운드테이블은 하나 이상의 사안에 대해 모든 구성원의 동등한 참여를 장려하기 위해 사용되는 숙의 기법입니다.,매직 라운드테이블은 하나 이상의 사안에 대해 모든 구성원의 동등한 참여를 장려하기 위해 사용되는 숙의 기법입니다.,정책/의제 숙의·공론장(민주주의 피트니스),발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보,deliberative | discussion | listenwatch
441,method,Airesis Social Network for E-Democracy,"Aireses is an online open-source platform that promotes e-democracy by offering numerous organizational and methodological tools for communicating, collaborating, and participating in direct democracy. ",https://participedia.net/method/441,2011-12-23,2019-04-16,,,,,,,,,,,,,,,Airesis의 전자 민주주의를 위한 소셜 네트워크,"Aireses는 온라인 오픈소스 플랫폼으로, 소통, 협업, 직접 민주주의 참여를 위한 다양한 조직적 및 방법론적 도구를 제공하여 전자 민주주의를 촉진합니다.","Aireses는 온라인 오픈소스 플랫폼으로, 소통, 협업, 직접 민주주의 참여를 위한 다양한 조직적 및 방법론적 도구를 제공하여 전자 민주주의를…",프로젝트 설계/커뮤니티 실험(혼합형),목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속),
448,method,Wikivote ,,https://participedia.net/method/448,2011-12-26,2022-07-15,,,,,,,,,,,,,,,위키보트,,,프로젝트 설계/커뮤니티 실험(혼합형),목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속),
457,method,Community-Based Participatory Research,"Community-based participatory research (CBPR) is a method that involves collaboration between government authorities, experts, and local citizens in order to solve complex issues that they are facing.",https://participedia.net/method/457,2011-12-30,2021-07-08,both,,,,,research, community, collaborative,,,,develop, make,,지역사회 기반 참여 연구,"지역사회 기반 참여 연구(CBPR)는 정부 당국, 전문가 및 지역 주민 간의 협력을 통해 그들이 직면한 복잡한 문제를 해결하는 방법입니다.","지역사회 기반 참여 연구(CBPR)는 정부 당국, 전문가 및 지역 주민 간의 협력을 통해 그들이 직면한 복잡한 문제를 해결하는 방법입니다.",정책/의제 숙의·공론장(민주주의 피트니스),목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속),research | community | collaborative | develop | make
